type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
adjectif;C1;;fahrlässig;par négligence;negligent;Das war grob fahrlässig.;C'était une négligence grave.;That was grossly negligent.
adjectif;C1;;grob;"grossier ; grave (faute)";"coarse; gross (negligence)";Ein grober Fehler zieht sich durch den ganzen Text.;Une faute grossière traverse tout le texte.;A gross error runs through the whole text.
adjectif;C1;;vorsätzlich;intentionnel, prémédité;intentional, wilful;Der Schaden wurde vorsätzlich verursacht.;Le dommage a été causé intentionnellement.;The damage was caused intentionally.
adjectif;C1;;mutwillig;délibéré, par pure malveillance;wanton, deliberate;Die Beschädigung war mutwillig.;La dégradation était délibérée.;The damage was wanton.
adjectif;C1;;unbeabsichtigt;non intentionnel;unintentional;Die Wirkung war unbeabsichtigt.;L'effet était non intentionnel.;The effect was unintentional.
adjectif;C1;;planvoll;méthodique, ordonné;methodical, systematic;Sie ging planvoll vor.;Elle a procédé méthodiquement.;She proceeded methodically.
adjectif;C1;;planlos;sans méthode, au hasard;aimless, unplanned;Planlos gebaut, teuer bezahlt.;Construit sans plan, payé cher.;Built without a plan, paid for dearly.
adjectif;C1;;nachprüfbar;vérifiable;verifiable, checkable;Jede Zahl muss nachprüfbar sein.;Chaque chiffre doit être vérifiable.;Every figure must be verifiable.
adjectif;C1;;überprüfbar;contrôlable;verifiable, open to checking;Die Angaben sind nicht überprüfbar.;Les indications ne sont pas contrôlables.;The details cannot be verified.
adjectif;C1;;messbar;mesurable;measurable;Ein messbarer Fortschritt ist nicht erkennbar.;Aucun progrès mesurable n'est visible.;No measurable progress is apparent.
adjectif;C1;;quantifizierbar;quantifiable;quantifiable;Der Nutzen ist schwer quantifizierbar.;L'utilité est difficilement quantifiable.;The benefit is hard to quantify.
adjectif;C1;;übertragbar;transposable, transmissible;transferable, applicable;Das Ergebnis ist nicht auf andere Länder übertragbar.;Le résultat n'est pas transposable à d'autres pays.;The result is not applicable to other countries.
adjectif;C1;;verallgemeinerbar;généralisable;generalizable;Ein Einzelfall ist nicht verallgemeinerbar.;Un cas isolé n'est pas généralisable.;A single case cannot be generalized.
adjectif;C1;;reproduzierbar;reproductible;reproducible;Der Versuch ist reproduzierbar.;L'expérience est reproductible.;The experiment is reproducible.
adjectif;C1;;wiederholbar;répétable;repeatable;Ein solcher Erfolg ist kaum wiederholbar.;Un tel succès est difficilement répétable.;Such a success is hardly repeatable.
adjectif;C1;;beliebig;quelconque, au choix;arbitrary, any;Die Reihenfolge ist beliebig.;L'ordre est indifférent.;The order is arbitrary.
adjectif;C1;;methodisch;méthodique;methodical;Methodisch ist die Studie sauber.;Sur le plan méthodique, l'étude est propre.;Methodologically the study is sound.
adjectif;C1;;abgesichert;étayé, sécurisé;backed up, secured;Die These ist gut abgesichert.;La thèse est bien étayée.;The thesis is well backed up.
adjectif;C1;;dokumentiert;documenté;documented;Jeder Schritt ist dokumentiert.;Chaque étape est documentée.;Every step is documented.
adjectif;C1;;transparent;transparent;transparent;Das Verfahren muss transparent bleiben.;La procédure doit rester transparente.;The procedure must remain transparent.
adjectif;C1;;intransparent;opaque (procédure);non-transparent;Die Vergabe war intransparent.;L'attribution était opaque.;The award process was non-transparent.
adjectif;C1;;undurchsichtig;opaque, obscur;opaque, murky;Die Besitzverhältnisse sind undurchsichtig.;Les rapports de propriété sont obscurs.;The ownership structure is murky.
adjectif;C1;;zugeknöpft;boutonné, peu communicatif;buttoned-up, tight-lipped;Im Gespräch blieb er zugeknöpft.;Pendant l'entretien, il est resté peu communicatif.;In the interview he stayed tight-lipped.
adjectif;C1;;mitteilsam;communicatif, expansif;communicative, forthcoming;Nach dem zweiten Kaffee wurde sie mitteilsam.;Après le deuxième café, elle est devenue communicative.;After the second coffee she became forthcoming.
adjectif;C1;;auskunftsfreudig;prompt à renseigner;forthcoming with information;Die Behörde ist wenig auskunftsfreudig.;L'administration est peu prompte à renseigner.;The authority is not very forthcoming.
adjectif;C1;;wortkarg;avare de mots, taciturne;taciturn, of few words;Er ist wortkarg, aber nicht unfreundlich.;Il est taciturne, mais pas désagréable.;He is taciturn but not unfriendly.
adjectif;C1;;redselig;loquace, bavard;talkative, garrulous;Der Nachbar ist redselig wie immer.;Le voisin est loquace comme toujours.;The neighbour is as talkative as ever.
adjectif;C1;;zulässig;admissible, autorisé;permissible, admissible;Die zulässige Höchstgeschwindigkeit beträgt achtzig.;La vitesse maximale autorisée est de quatre-vingts.;The permissible top speed is eighty.
adjectif;C1;;unzulässig;non admissible, interdit;impermissible, inadmissible;Diese Verkürzung ist unzulässig.;Ce raccourci est inadmissible.;This shortcut is inadmissible.
adjectif;C1;;statthaft;licite, recevable;permissible, admissible;Ein Einspruch ist hier nicht statthaft.;Un recours n'est pas recevable ici.;An objection is not admissible here.
adjectif;C1;;rechtens;conforme au droit;lawful;Ob das rechtens war, prüft nun ein Gericht.;Un tribunal examine désormais si c'était conforme au droit.;A court is now examining whether that was lawful.
adjectif;C1;;rechtswidrig;illégal, contraire au droit;unlawful;Die Kündigung war rechtswidrig.;Le licenciement était illégal.;The dismissal was unlawful.
adjectif;C1;;gesetzeskonform;conforme à la loi;compliant with the law;Das Verfahren ist gesetzeskonform.;La procédure est conforme à la loi.;The procedure is compliant with the law.
adjectif;C1;;vorschriftsmäßig;réglementaire;in accordance with regulations;Der Aufbau war vorschriftsmäßig.;Le montage était réglementaire.;The assembly was in accordance with regulations.
adjectif;C1;;regelwidrig;contraire au règlement;against the rules;Der Griff war regelwidrig.;La prise était contraire au règlement.;The hold was against the rules.
adjectif;C1;;ordnungsgemäß;en bonne et due forme;proper, duly;Die Übergabe erfolgte ordnungsgemäß.;La remise s'est faite en bonne et due forme.;The handover was carried out properly.
adjectif;C1;;sachgemäß;conforme à l'usage prévu;proper, appropriate;Bei sachgemäßer Lagerung hält es Jahre.;Bien entreposé, cela tient des années.;Stored properly it lasts for years.
adjectif;C1;;unsachgemäß;impropre, inadéquat;improper, incorrect;Der Schaden entstand durch unsachgemäße Nutzung.;Le dommage vient d'une utilisation impropre.;The damage came from improper use.
adjectif;C1;;fachgerecht;dans les règles de l'art;professionally, expertly done;Die Entsorgung muss fachgerecht erfolgen.;L'élimination doit se faire dans les règles de l'art.;Disposal must be carried out expertly.
adjectif;C1;;artgerecht;respectueux de l'espèce (animal);species-appropriate;Artgerechte Haltung kostet mehr Platz.;Un élevage respectueux de l'espèce demande plus de place.;Species-appropriate husbandry needs more space.
adjectif;C1;;zeitnah;dans un délai rapproché;promptly, in a timely manner;Wir melden uns zeitnah.;Nous revenons vers vous rapidement.;We will get back to you promptly.
adjectif;C1;;mittelfristig;à moyen terme;in the medium term;Mittelfristig rechnet sich die Anschaffung.;À moyen terme, l'achat est rentable.;In the medium term the purchase pays off.
adjectif;C1;;schleichend;insidieux, rampant;creeping, insidious;Der Verfall war schleichend.;Le délabrement a été insidieux.;The decline was creeping.
adjectif;C1;;rasant;fulgurant, très rapide;rapid, breakneck;Die Preise steigen rasant.;Les prix montent de façon fulgurante.;Prices are rising at breakneck speed.
adjectif;C1;;sprunghaft;par à-coups, versatile;erratic, in leaps;Die Nachfrage entwickelt sich sprunghaft.;La demande évolue par à-coups.;Demand develops erratically.
adjectif;C1;;stetig;constant, régulier;steady;Ein stetiger, unspektakulärer Anstieg.;Une hausse régulière et sans éclat.;A steady, unspectacular rise.
adjectif;C1;;kontinuierlich;continu, sans interruption;continuous;Die Messung läuft kontinuierlich.;La mesure fonctionne en continu.;The measurement runs continuously.
adjectif;C1;;abrupt;abrupt, brutal;abrupt;Das Gespräch endete abrupt.;L'entretien s'est terminé abruptement.;The conversation ended abruptly.
adjectif;C1;;unbestritten;incontesté;undisputed;Sein Verdienst ist unbestritten.;Son mérite est incontesté.;His merit is undisputed.
adjectif;C1;;unangefochten;incontesté, sans rival;unchallenged;Sie führt die Liste unangefochten an.;Elle est en tête de la liste sans rival.;She leads the list unchallenged.
adjectif;C1;;unumstritten;unanimement admis;uncontroversial;Die Methode ist nicht unumstritten.;La méthode n'est pas unanimement admise.;The method is not uncontroversial.
adjectif;C1;;umkämpft;disputé, âprement contesté;hotly contested;Der Markt ist hart umkämpft.;Le marché est âprement disputé.;The market is hotly contested.
adjectif;C1;;belegt;attesté, documenté;documented, evidenced;Der Zusammenhang ist gut belegt.;Le lien est bien attesté.;The connection is well documented.
adjectif;C1;;unbelegt;non attesté, sans preuve;unsubstantiated;Die Behauptung bleibt unbelegt.;L'affirmation reste sans preuve.;The claim remains unsubstantiated.
adjectif;C1;;nachgewiesen;démontré, établi;proven, demonstrated;Eine Wirkung ist nicht nachgewiesen.;Aucun effet n'est démontré.;No effect has been demonstrated.
adjectif;C1;;unbewiesen;non prouvé;unproven;Der Vorwurf ist bislang unbewiesen.;L'accusation est jusqu'ici non prouvée.;The accusation is as yet unproven.
adjectif;C1;;erwiesen;avéré;established, proven;Es ist erwiesen, dass Schlaf das Lernen stützt.;Il est avéré que le sommeil soutient l'apprentissage.;It is established that sleep supports learning.
adjectif;C1;;widerlegt;réfuté;refuted, disproved;Die These gilt seit 2010 als widerlegt.;La thèse est réputée réfutée depuis 2010.;The thesis has been considered refuted since 2010.
adjectif;C1;;bestätigt;confirmé;confirmed;Der Termin ist noch nicht bestätigt.;La date n'est pas encore confirmée.;The date is not yet confirmed.
adjectif;C1;;tragend;porteur, central;load-bearing, central;Das ist die tragende Idee des ganzen Texts.;C'est l'idée porteuse de tout le texte.;That is the central idea of the whole text.
adjectif;C1;;randständig;marginal, en marge;marginal, on the fringes;Das Thema blieb lange randständig.;Le sujet est longtemps resté en marge.;The topic long remained on the fringes.
adjectif;C1;;marginal;marginal, négligeable;marginal;Der Unterschied ist marginal.;La différence est marginale.;The difference is marginal.
adjectif;C1;;peripher;périphérique;peripheral;Das ist eine periphere Frage.;C'est une question périphérique.;That is a peripheral question.
adjectif;C1;;nebensächlich;accessoire, secondaire;incidental, of minor importance;Die Form ist hier nebensächlich.;La forme est ici accessoire.;The form is incidental here.
adjectif;C1;;unwesentlich;insignifiant, sans importance;insignificant;Der Aufwand ist nicht unwesentlich.;L'effort n'est pas négligeable.;The effort is not insignificant.
adjectif;C1;;ausgewogen;équilibré, pondéré;balanced;Der Bericht ist erfreulich ausgewogen.;Le rapport est agréablement équilibré.;The report is pleasingly balanced.
adjectif;C1;;parteiisch;partial;biased, partisan;Der Schiedsrichter wirkte parteiisch.;L'arbitre a paru partial.;The referee seemed biased.
adjectif;C1;;unparteiisch;impartial;impartial;Eine unparteiische Stelle soll prüfen.;Une instance impartiale doit examiner.;An impartial body is to examine it.
adjectif;C1;;verhalten;retenu, mesuré;restrained, muted;Die Reaktion fiel verhalten aus.;La réaction a été mesurée.;The reaction was muted.
adjectif;C1;;zaghaft;timide, hésitant;tentative, timid;Ein zaghafter erster Versuch.;Une première tentative timide.;A tentative first attempt.
adjectif;C1;;forsch;décidé, sans détour;brisk, forthright;Sie trat forsch auf.;Elle s'est présentée sans détour.;She came across as forthright.
adjectif;C1;;resolut;résolu, ferme;resolute, determined;Die Chefin griff resolut ein.;La patronne est intervenue avec fermeté.;The boss intervened resolutely.
adjectif;C1;;schonungslos;sans complaisance, impitoyable;unsparing, blunt;Der Bericht ist schonungslos.;Le rapport est sans complaisance.;The report is unsparing.
adjectif;C1;;unsensibel;peu délicat, maladroit;insensitive;Die Formulierung war unsensibel.;La formulation était peu délicate.;The wording was insensitive.
adjectif;C1;;unstet;instable, changeant;unsettled, restless;Ein unstetes Leben zwischen drei Städten.;Une vie instable entre trois villes.;An unsettled life between three cities.
adjectif;C1;;ausdauernd;endurant, persévérant;persevering, with stamina;Sie arbeitet ausdauernd und ohne Aufhebens.;Elle travaille avec persévérance et sans bruit.;She works with stamina and without fuss.
adjectif;C1;;zäh;"coriace, tenace ; filandreux";tough, dogged;Die Verhandlungen waren zäh.;Les négociations ont été coriaces.;The negotiations were tough.
adjectif;C1;;unermüdlich;infatigable;tireless;Er warb unermüdlich für die Sache.;Il a plaidé infatigablement pour la cause.;He campaigned tirelessly for the cause.
adjectif;C1;;pedantisch;pointilleux, tatillon;pedantic;Sie ist pedantisch, aber zuverlässig.;Elle est tatillonne, mais fiable.;She is pedantic but reliable.
adjectif;C1;;nachsichtig;indulgent;lenient, forbearing;Der Prüfer war nachsichtig.;L'examinateur était indulgent.;The examiner was lenient.
adjectif;C1;;unnachsichtig;sans indulgence, inflexible;unforgiving, strict;Bei Verspätungen ist er unnachsichtig.;Sur les retards, il est sans indulgence.;He is unforgiving about lateness.
adjectif;C1;;schlagend;décisif, imparable (argument);conclusive, telling;Das ist ein schlagendes Argument.;C'est un argument imparable.;That is a conclusive argument.
adjectif;C1;;entwaffnend;désarmant;disarming;Sie lächelte entwaffnend.;Elle a souri de façon désarmante.;She smiled disarmingly.
adjectif;C1;;bestechend;irrésistible, saisissant;compelling, striking;Die Idee ist von bestechender Einfachheit.;L'idée est d'une simplicité saisissante.;The idea is of compelling simplicity.
adjectif;C1;;verblüffend;stupéfiant;astonishing;Die Ähnlichkeit ist verblüffend.;La ressemblance est stupéfiante.;The resemblance is astonishing.
adjectif;C1;;frappierend;frappant;striking;Ein frappierender Unterschied.;Une différence frappante.;A striking difference.
adjectif;C1;;erschütternd;bouleversant, accablant;shattering, devastating;Die Zahlen sind erschütternd.;Les chiffres sont accablants.;The figures are devastating.
adjectif;C1;;bewegend;émouvant;moving;Eine bewegende Rede.;Un discours émouvant.;A moving speech.
adjectif;C1;;rührend;touchant, attendrissant;touching;Ihre Sorge war rührend.;Sa sollicitude était touchante.;Her concern was touching.
adjectif;C1;;ergreifend;poignant, saisissant;gripping, poignant;Der Schluss ist ergreifend.;La fin est poignante.;The ending is poignant.
adjectif;C1;;beklemmend;oppressant, angoissant;oppressive, unsettling;Eine beklemmende Stille.;Un silence oppressant.;An oppressive silence.
adjectif;C1;;bedrückend;accablant, pesant;depressing, oppressive;Die Nachrichten waren bedrückend.;Les nouvelles étaient accablantes.;The news was depressing.
adjectif;C1;;erträglich;supportable;bearable;Bei Schatten ist die Hitze erträglich.;À l'ombre, la chaleur est supportable.;In the shade the heat is bearable.
adjectif;C1;;unerträglich;insupportable;unbearable;Der Lärm war unerträglich.;Le bruit était insupportable.;The noise was unbearable.
adjectif;C1;;aushaltbar;tenable, endurable;endurable;Zwei Stunden sind gerade noch aushaltbar.;Deux heures, c'est tout juste tenable.;Two hours is just about endurable.
adjectif;C1;;wohltuend;bienfaisant, agréable;pleasant, soothing;Ihre Sachlichkeit war wohltuend.;Son objectivité faisait du bien.;Her matter-of-factness was refreshing.
adjectif;C1;;verbindend;fédérateur, qui rapproche;unifying, connecting;Musik hat etwas Verbindendes.;La musique a quelque chose de fédérateur.;Music has something unifying about it.
adjectif;C1;;trennend;qui sépare, clivant;dividing, separating;Zwischen beiden steht mehr Trennendes als Verbindendes.;Entre les deux, il y a plus de ce qui sépare que de ce qui unit.;There is more dividing them than uniting them.
adjectif;C1;;spaltend;clivant;divisive;Das Thema wirkt spaltend.;Le sujet est clivant.;The topic is divisive.
adjectif;C1;;versöhnlich;conciliant;conciliatory;Er schloss versöhnlich.;Il a conclu sur un ton conciliant.;He closed on a conciliatory note.
adjectif;C1;;unversöhnlich;irréconciliable, intransigeant;irreconcilable, implacable;Die Fronten sind unversöhnlich.;Les positions sont irréconciliables.;The camps are irreconcilable.
adjectif;C1;;druckreif;prêt à imprimer, impeccable;ready for print, polished;Sein erster Entwurf ist fast druckreif.;Son premier jet est presque prêt à imprimer.;His first draft is almost ready for print.
adjectif;C1;;ausformuliert;rédigé en toutes lettres;written out in full;Wir brauchen einen ausformulierten Text, keine Stichworte.;Il nous faut un texte rédigé, pas des notes.;We need a text written out in full, not bullet points.
adjectif;C1;;stichwortartig;sous forme de notes;in note form;Das Protokoll ist nur stichwortartig.;Le procès-verbal n'est qu'en notes.;The minutes are only in note form.
adjectif;C1;;skizzenhaft;à l'état d'ébauche;sketchy, rough;Die Pläne sind noch skizzenhaft.;Les plans sont encore à l'état d'ébauche.;The plans are still sketchy.
adjectif;C1;;überarbeitet;"remanié ; surmené";"revised; overworked";Das ist die überarbeitete Fassung.;C'est la version remaniée.;This is the revised version.
adjectif;C1;;fehlerfrei;sans faute;error-free;Ihr Aufsatz war fehlerfrei.;Sa rédaction était sans faute.;Her essay was error-free.
adjectif;C1;;fehlerhaft;erroné, comportant des erreurs;faulty, flawed;Die Berechnung war fehlerhaft.;Le calcul était erroné.;The calculation was flawed.
adjectif;C1;;einwandfrei;irréprochable;flawless, perfectly fine;Das Gerät funktioniert einwandfrei.;L'appareil fonctionne parfaitement.;The device works flawlessly.
adjectif;C1;;tadellos;impeccable;impeccable;Sein Verhalten war tadellos.;Son comportement était impeccable.;His conduct was impeccable.
adjectif;C1;;makellos;sans défaut, immaculé;spotless, immaculate;Eine makellose Oberfläche.;Une surface sans le moindre défaut.;A spotless surface.
adjectif;C1;;schadhaft;défectueux, abîmé;damaged, defective;Die Leitung ist an zwei Stellen schadhaft.;La conduite est abîmée à deux endroits.;The pipe is damaged in two places.
adjectif;C1;;brauchbar;utilisable, exploitable;usable, serviceable;Das Ergebnis ist durchaus brauchbar.;Le résultat est tout à fait exploitable.;The result is perfectly usable.
adjectif;C1;;unbrauchbar;inutilisable;useless, unusable;Ohne Maßstab ist die Karte unbrauchbar.;Sans échelle, la carte est inutilisable.;Without a scale the map is useless.
adjectif;C1;;tauglich;apte, adapté;fit for purpose, suitable;Für den Alltag ist das Gerät nicht tauglich.;Pour un usage quotidien, l'appareil n'est pas adapté.;The device is not suitable for everyday use.
adjectif;C1;;untauglich;inapte, impropre;unfit, unsuitable;Der Vorschlag ist als Grundlage untauglich.;La proposition est impropre à servir de base.;The proposal is unfit as a basis.
adjectif;C1;;handhabbar;maniable, gérable;manageable, easy to handle;In dieser Größe bleibt die Datei handhabbar.;À cette taille, le fichier reste gérable.;At this size the file stays manageable.
adjectif;C1;;unhandlich;peu maniable, encombrant;unwieldy;Das Werkzeug ist unhandlich, aber genau.;L'outil est peu maniable, mais précis.;The tool is unwieldy but precise.
adjectif;C1;;wuchtig;massif, imposant;massive, hefty;Ein wuchtiger Schrank aus Eiche.;Une armoire massive en chêne.;A massive oak wardrobe.
adjectif;C1;;zierlich;menu, délicat;dainty, petite;Eine zierliche Handschrift.;Une écriture menue.;A dainty handwriting.
adverbe;A1;Zeit;heute;aujourd'hui;today;Heute arbeite ich zu Hause.;Aujourd'hui, je travaille à la maison.;Today I'm working at home.
adverbe;A1;Zeit;gestern;hier;yesterday;Gestern war ich im Kino.;Hier, j'étais au cinéma.;Yesterday I was at the cinema.
adverbe;A1;Zeit;morgen;demain;tomorrow;Morgen fahren wir nach Berlin.;Demain, nous allons à Berlin.;Tomorrow we're going to Berlin.
adverbe;A1;Zeit;jetzt;maintenant;now;Ich muss jetzt gehen.;Je dois y aller maintenant.;I have to go now.
adverbe;A1;Zeit;bald;bientôt;soon;Der Zug kommt bald.;Le train arrive bientôt.;The train is coming soon.
adverbe;A1;Zeit;später;plus tard;later;Wir sprechen später darüber.;Nous en parlerons plus tard.;We'll talk about it later.
adverbe;A1;Zeit;früh;tôt;early;Am Montag stehe ich früh auf.;Le lundi, je me lève tôt.;On Mondays I get up early.
adverbe;A1;Zeit;spät;tard;late;Gestern bin ich spät nach Hause gekommen.;Hier, je suis rentré tard à la maison.;Yesterday I came home late.
adverbe;A1;Zeit;zuerst;d'abord;first;Zuerst trinke ich einen Kaffee.;D'abord, je bois un café.;First I drink a coffee.
adverbe;A1;Zeit;dann;ensuite, puis;then;Dann gehe ich zur Arbeit.;Ensuite, je vais au travail.;Then I go to work.
adverbe;A1;Zeit;danach;après (cela);afterwards;Wir essen und danach sehen wir einen Film.;Nous mangeons et après nous regardons un film.;We eat and afterwards we watch a film.
adverbe;A1;Zeit;schon;déjà;already;Das Kind kann schon lesen.;L'enfant sait déjà lire.;The child can already read.
adverbe;A1;Ort/Richtung;hier;ici;here;Hier ist mein Platz.;Ici, c'est ma place.;This is my seat here.
adverbe;A1;Ort/Richtung;da;là;there;Ist jemand da?;Il y a quelqu'un là ?;Is anyone there?
adverbe;A1;Ort/Richtung;dort;là-bas;over there;Dort steht ein altes Haus.;Là-bas se trouve une vieille maison.;Over there stands an old house.
adverbe;A1;Ort/Richtung;oben;en haut;upstairs, above;Das Bad ist oben.;La salle de bain est en haut.;The bathroom is upstairs.
adverbe;A1;Ort/Richtung;unten;en bas;downstairs, below;Die Küche ist unten.;La cuisine est en bas.;The kitchen is downstairs.
adverbe;A1;Ort/Richtung;links;à gauche;on the left;Die Apotheke ist links.;La pharmacie est à gauche.;The pharmacy is on the left.
adverbe;A1;Ort/Richtung;rechts;à droite;on the right;Gehen Sie rechts bis zur Ampel.;Allez à droite jusqu'au feu.;Go right up to the traffic light.
adverbe;A1;Ort/Richtung;draußen;dehors;outside;Die Kinder spielen draußen.;Les enfants jouent dehors.;The children are playing outside.
adverbe;A1;Ort/Richtung;drinnen;à l'intérieur;inside;Bei Regen bleiben wir drinnen.;Quand il pleut, nous restons à l'intérieur.;When it rains we stay inside.
adverbe;A1;Ort/Richtung;überall;partout;everywhere;Im Sommer gibt es überall Blumen.;En été, il y a des fleurs partout.;In summer there are flowers everywhere.
adverbe;A1;Häufigkeit;immer;toujours;always;Er trinkt immer Tee zum Frühstück.;Il boit toujours du thé au petit-déjeuner.;He always drinks tea for breakfast.
adverbe;A1;Häufigkeit;oft;souvent;often;Wir gehen oft spazieren.;Nous allons souvent nous promener.;We often go for a walk.
adverbe;A1;Häufigkeit;manchmal;parfois;sometimes;Manchmal koche ich am Wochenende.;Parfois, je cuisine le week-end.;Sometimes I cook on the weekend.
adverbe;A1;Häufigkeit;selten;rarement;rarely;Ich sehe ihn nur selten.;Je le vois rarement.;I rarely see him.
adverbe;A1;Häufigkeit;nie;jamais;never;Sie kommt nie zu spät.;Elle n'arrive jamais en retard.;She is never late.
adverbe;A1;Häufigkeit;meistens;la plupart du temps;most of the time;Meistens fahre ich mit dem Rad.;La plupart du temps, je vais à vélo.;Most of the time I go by bike.
adverbe;A1;Art und Weise;gern;volontiers, avec plaisir;gladly;Ich trinke gern Kaffee.;J'aime bien boire du café.;I like drinking coffee.
adverbe;A1;Art und Weise;gut;bien;well;Sie spricht sehr gut Deutsch.;Elle parle très bien allemand.;She speaks German very well.
adverbe;A1;Art und Weise;schnell;vite;quickly;Du sprichst zu schnell.;Tu parles trop vite.;You speak too quickly.
adverbe;A1;Art und Weise;langsam;lentement;slowly;Bitte sprechen Sie langsam.;Parlez lentement, s'il vous plaît.;Please speak slowly.
adverbe;A1;Art und Weise;laut;fort, bruyamment;loudly;Die Nachbarn hören laut Musik.;Les voisins écoutent la musique fort.;The neighbours are playing music loudly.
adverbe;A1;Art und Weise;leise;doucement, sans bruit;quietly;Das Baby schläft, sprich bitte leise.;Le bébé dort, parle doucement s'il te plaît.;The baby is sleeping, please speak quietly.
adverbe;A1;Art und Weise;zusammen;ensemble;together;Wir lernen zusammen für die Prüfung.;Nous étudions ensemble pour l'examen.;We study together for the exam.
adverbe;A1;Art und Weise;allein;seul;alone;Er wohnt allein in der Stadt.;Il habite seul en ville.;He lives alone in the city.
adverbe;A1;Grad/Menge;sehr;très;very;Der Film war sehr interessant.;Le film était très intéressant.;The film was very interesting.
adverbe;A1;Grad/Menge;zu;trop;too;Die Suppe ist zu heiß.;La soupe est trop chaude.;The soup is too hot.
adverbe;A1;Grad/Menge;genug;assez, suffisamment;enough;Wir haben genug Zeit.;Nous avons assez de temps.;We have enough time.
adverbe;A1;Grad/Menge;fast;presque;almost;Das Essen ist fast fertig.;Le repas est presque prêt.;The meal is almost ready.
adverbe;A1;Grad/Menge;viel;beaucoup;a lot;Mein Vater arbeitet viel.;Mon père travaille beaucoup.;My father works a lot.
adverbe;A1;Grad/Menge;wenig;peu;little;Sie isst abends wenig.;Le soir, elle mange peu.;She eats little in the evening.
adverbe;A1;Grad/Menge;ein bisschen;un peu;a little;Ich spreche ein bisschen Deutsch.;Je parle un peu allemand.;I speak a little German.
adverbe;A1;Grund/Folge;deshalb;c'est pourquoi;that's why;Es regnet, deshalb bleiben wir zu Hause.;Il pleut, c'est pourquoi nous restons à la maison.;It's raining, that's why we're staying home.
adverbe;A1;Grund/Folge;also;donc;so;Der Laden ist zu, also kaufen wir morgen ein.;Le magasin est fermé, donc nous ferons les courses demain.;The shop is closed, so we'll shop tomorrow.
adverbe;A1;Verbindung/Logik;auch;aussi;also, too;Meine Schwester kommt auch mit.;Ma sœur vient aussi.;My sister is coming too.
adverbe;A1;Frageadverbien;wann;quand;when;Wann beginnt der Kurs?;Quand commence le cours ?;When does the course start?
adverbe;A1;Frageadverbien;wo;où;where;Wo wohnst du?;Où habites-tu ?;Where do you live?
adverbe;A1;Frageadverbien;wie;comment;how;Wie heißt du?;Comment t'appelles-tu ?;What's your name?
adverbe;A1;Frageadverbien;warum;pourquoi;why;Warum lernst du Deutsch?;Pourquoi apprends-tu l'allemand ?;Why are you learning German?
adverbe;A1;Art und Weise;bitte;s'il te plaît, s'il vous plaît;please;Kannst du mir bitte helfen?;Peux-tu m'aider, s'il te plaît ?;Can you help me, please?
adverbe;A1;Art und Weise;wirklich;vraiment;really;Das war wirklich nett von dir.;C'était vraiment gentil de ta part.;That was really kind of you.
adverbe;A2;Zeit;gerade;juste, en ce moment;just now;Ich habe gerade mit ihr telefoniert.;Je viens juste de lui parler au téléphone.;I've just spoken with her on the phone.
adverbe;A2;Zeit;sofort;tout de suite;immediately;Komm bitte sofort nach Hause.;Rentre à la maison tout de suite, s'il te plaît.;Please come home immediately.
adverbe;A2;Zeit;gleich;dans un instant;in a moment;Ich bin gleich fertig.;J'ai bientôt fini.;I'll be done in a moment.
adverbe;A2;Zeit;vorher;avant, auparavant;beforehand;Ruf mich bitte vorher an.;Appelle-moi avant, s'il te plaît.;Please call me beforehand.
adverbe;A2;Zeit;nachher;après, plus tard;afterwards;Wir sehen uns nachher im Café.;On se voit après au café.;We'll see each other afterwards at the café.
adverbe;A2;Zeit;damals;à l'époque;back then;Damals wohnten wir in München.;À l'époque, nous habitions à Munich.;Back then we lived in Munich.
adverbe;A2;Zeit;neulich;l'autre jour;the other day;Neulich habe ich deinen Bruder getroffen.;L'autre jour, j'ai rencontré ton frère.;The other day I ran into your brother.
adverbe;A2;Zeit;endlich;enfin;finally;Endlich scheint die Sonne.;Enfin le soleil brille.;The sun is finally shining.
adverbe;A2;Zeit;zurzeit;actuellement;currently;Zurzeit suche ich eine neue Wohnung.;Actuellement, je cherche un nouvel appartement.;I'm currently looking for a new flat.
adverbe;A2;Zeit;inzwischen;entre-temps;in the meantime;Inzwischen ist das Essen kalt geworden.;Entre-temps, le repas a refroidi.;In the meantime the food has gone cold.
adverbe;A2;Zeit;vorgestern;avant-hier;the day before yesterday;Vorgestern war ich beim Zahnarzt.;Avant-hier, j'étais chez le dentiste.;The day before yesterday I was at the dentist.
adverbe;A2;Zeit;übermorgen;après-demain;the day after tomorrow;Übermorgen beginnt der Kurs.;Après-demain, le cours commence.;The course starts the day after tomorrow.
adverbe;A2;Zeit;montags;le lundi (habituellement);on Mondays;Montags habe ich immer Sport.;Le lundi, j'ai toujours du sport.;On Mondays I always have sports.
adverbe;A2;Zeit;abends;le soir;in the evening;Abends lese ich meistens ein Buch.;Le soir, je lis généralement un livre.;In the evening I usually read a book.
adverbe;A2;Ort/Richtung;vorne;devant;at the front;Die Kinder sitzen vorne im Bus.;Les enfants sont assis devant dans le bus.;The children sit at the front of the bus.
adverbe;A2;Ort/Richtung;hinten;derrière, au fond;at the back;Der Drucker steht hinten im Büro.;L'imprimante est au fond du bureau.;The printer is at the back of the office.
